Jobs_per_ 1Minute,Jobs_per_ 5 Minutes,Jobs_per_ 15Minutes,Mem capacity,Disk_capacity_GB,Num_of_CPU_Cores,CPU_speed_per_Core,Avg_Recieve_Kbps,Avg_Transmit_Kbps,Class_Name
4.727,4.091,0.364,4,854.123,4,3,4567,131.674,'Very Low'
3.727,3.091,0.091,4,854.123,4,3,1947,1947,'Very Low'
6.091,5.091,0.909,4,854.123,4,3,4567,131.674,'Very Low'
10.856,9.636,8.117,4,854.123,4,3,253.324,154.711,'Very Low'
4.6,3.9,0.1,4,854.123,4,3,4567,131.674,'Very Low'
7.727,7.364,3.364,4,854.123,4,3,4567,131.674,'Very Low'
4.909,3.182,0.364,4,854.123,4,3,15388,15388,'Very Low'
7.392,6.106,1.592,4,854.123,4,3,560.147,541.421,'Very Low'
4.909,3.364,0.455,4,854.123,4,3,1947,1947,'Very Low'
6.455,4.818,0.636,4,854.123,4,3,1947,1947,'Very Low'
5.091,4.364,1,4,854.123,4,3,418.976,49.834,'Very Low'
4.091,2.636,0.364,4,854.123,4,3,4567,131.674,'Very Low'
7.711,6.38,2.384,4,854.123,4,3,1027,1043,'Very Low'
3.5,4.5,0.417,4,854.123,4,3,418.976,49.834,'Very Low'
5.273,3.818,0.455,4,854.123,4,3,1947,1947,'Very Low'
5.75,4.167,0.5,4,854.123,4,3,1947,1947,'Very Low'
12.273,7.818,4,4,854.123,4,3,1947,1947,'Very Low'
2.7,2.7,0.1,4,854.123,4,3,1947,1947,'Very Low'
4.399,3.53,0.403,4,854.123,4,3,2371,2093,'Very Low'
4.636,3.182,0.273,4,854.123,4,3,4567,131.674,'Very Low'
8.091,5.818,0.818,4,854.123,4,3,1947,1947,'Very Low'
3.455,3.545,0.182,4,854.123,4,3,4567,131.674,'Very Low'
7.182,4.909,0.727,4,854.123,4,3,1947,1947,'Very Low'
3.818,3.636,0.182,4,854.123,4,3,1947,1947,'Very Low'
15.818,10.545,8.091,4,854.123,4,3,4567,131.674,'Very Low'
6.455,5.182,0.636,4,854.123,4,3,4567,131.674,'Very Low'
7.636,5,1.364,4,854.123,4,3,1947,1947,'Very Low'
6.636,4,0.455,4,854.123,4,3,1947,1947,'Very Low'
6,5.273,1.182,4,854.123,4,3,15388,15388,'Very Low'
4.909,5,0.636,4,854.123,4,3,1947,1947,'Very Low'
7.455,5.273,0.909,4,854.123,4,3,4567,131.674,'Very Low'
5.909,3.909,0.455,4,854.123,4,3,15388,15388,'Very Low'
5.273,4.636,0.364,4,854.123,4,3,15388,15388,'Very Low'
13.091,8.091,5.909,4,854.123,4,3,1947,1947,'Very Low'
2.917,3.333,0.167,4,854.123,4,3,4567,131.674,'Very Low'
4.5,3.2,0.5,4,854.123,4,3,4567,131.674,'Very Low'
5.083,6.333,3.25,4,854.123,4,3,4567,131.674,'Very Low'
7.636,6.182,3.636,4,854.123,4,3,1947,1947,'Very Low'
3.455,3.182,0.091,4,854.123,4,3,15388,15388,'Very Low'
10.447,8.977,6.235,4,854.123,4,3,253.324,154.711,'Very Low'
3.636,3.636,0.273,4,854.123,4,3,4567,131.674,'Very Low'
5.273,4,0.364,4,854.123,4,3,15388,15388,'Very Low'
2.727,2.364,0.182,4,854.123,4,3,1947,1947,'Very Low'
5.3,5.4,0.9,4,854.123,4,3,418.976,49.834,'Very Low'
5.727,4,0.455,4,854.123,4,3,1947,1947,'Very Low'
7,4.583,0.833,4,854.123,4,3,4567,131.674,'Very Low'
12.909,9.273,2.182,4,854.123,4,3,4567,131.674,'Very Low'
8.509,7.592,3.936,4,854.123,4,3,253.324,154.711,'Very Low'
3.636,4,0.273,4,854.123,4,3,4567,131.674,'Very Low'
5.636,4.091,0.273,4,854.123,4,3,4567,131.674,'Very Low'
4.818,4.727,2.182,4,854.123,4,3,1947,1947,'Very Low'
8.766,7.249,2.736,4,854.123,4,3,1636,376.075,'Very Low'
8.037,6.996,3.381,4,854.123,4,3,533.205,5545,'Very Low'
9.727,7.091,2.636,4,854.123,4,3,1947,1947,'Very Low'
9.273,7.545,4.091,4,854.123,4,3,1947,1947,'Very Low'
3.545,4.091,0.273,4,854.123,4,3,4567,131.674,'Very Low'
8.511,7.405,3.133,4,854.123,4,3,253.324,154.711,'Very Low'
8.545,5.091,0.636,4,854.123,4,3,1947,1947,'Very Low'
14.636,10.455,3.727,4,854.123,4,3,15388,15388,'Very Low'
7.583,5.667,0.667,4,854.123,4,3,4567,131.674,'Very Low'
13.583,7,1.167,4,854.123,4,3,4567,131.674,'Very Low'
4.226,3.464,0.321,4,854.123,4,3,3526,3529,'Very Low'
2.727,3.364,0.273,4,854.123,4,3,1947,1947,'Very Low'
7.636,5.455,0.455,4,854.123,4,3,4567,131.674,'Very Low'
6.019,4.582,1.09,4,854.123,4,3,15388,15388,'Very Low'
5.545,4.091,0.455,4,854.123,4,3,15388,15388,'Very Low'
9.273,4.818,1.091,4,854.123,4,3,4567,131.674,'Very Low'
11,6.455,3.364,4,854.123,4,3,4567,131.674,'Very Low'
2.909,3.091,0,4,854.123,4,3,1947,1947,'Very Low'
5,3.545,0.273,4,854.123,4,3,15388,15388,'Very Low'
5.417,4.333,0.583,4,854.123,4,3,15388,15388,'Very Low'
7,7.455,3,4,854.123,4,3,418.976,49.834,'Very Low'
5.818,4.182,0.273,4,854.123,4,3,1947,1947,'Very Low'
4.727,3.455,0.455,4,854.123,4,3,4567,131.674,'Very Low'
6.909,4.364,0.545,4,854.123,4,3,15388,15388,'Very Low'
2.818,3.545,0.273,4,854.123,4,3,4567,131.674,'Very Low'
5.545,5.455,0.727,4,854.123,4,3,1947,1947,'Very Low'
4.273,3,0,4,854.123,4,3,4567,131.674,'Very Low'
6.818,5,0.636,4,854.123,4,3,1947,1947,'Very Low'
10.2,6,1,4,854.123,4,3,4567,131.674,'Very Low'
5.909,4.273,0.364,4,854.123,4,3,4567,131.674,'Very Low'
5.545,5.091,0.545,4,854.123,4,3,4567,131.674,'Very Low'
9.226,7.611,3.253,4,854.123,4,3,253.324,154.711,'Very Low'
7.273,5.455,0.727,4,854.123,4,3,4567,131.674,'Very Low'
7.955,6.713,2.239,4,854.123,4,3,533.205,5545,'Very Low'
1.182,3.091,1.636,4,854.123,4,3,4567,131.674,'Very Low'
6,4.091,0.545,4,854.123,4,3,15388,15388,'Very Low'
4.5,5.4,0.7,4,854.123,4,3,4567,131.674,'Very Low'
8.182,6.909,3,4,854.123,4,3,4567,131.674,'Very Low'
4.667,4.833,1.25,4,854.123,4,3,418.976,49.834,'Very Low'
6.182,5.909,0.636,4,854.123,4,3,418.976,49.834,'Very Low'
7.545,7.636,4.364,4,854.123,4,3,418.976,49.834,'Very Low'
4.727,4.273,0.727,4,854.123,4,3,4567,131.674,'Very Low'
6.273,4.182,0.364,4,854.123,4,3,4567,131.674,'Very Low'
4.667,4.917,0.667,4,854.123,4,3,4567,131.674,'Very Low'
2.545,3.636,0.364,4,854.123,4,3,1947,1947,'Very Low'
9.364,4.818,0.818,4,854.123,4,3,4567,131.674,'Very Low'
4.348,3.341,0.5,4,854.123,4,3,3526,3529,'Very Low'
4.75,3.75,0.417,4,854.123,4,3,4567,131.674,'Very Low'
12.455,8.636,4.273,4,854.123,4,3,4567,131.674,'Very Low'
6.091,4.545,0.455,4,854.123,4,3,4567,131.674,'Very Low'
5.25,3.583,0.25,4,854.123,4,3,15388,15388,'Very Low'
4.909,3.364,0.182,4,854.123,4,3,1947,1947,'Very Low'
7.545,7.545,3,4,854.123,4,3,4567,131.674,'Very Low'
5.273,4.545,0.273,4,854.123,4,3,4567,131.674,'Very Low'
11.234,10.094,8.543,4,854.123,4,3,253.324,154.711,'Very Low'
7.455,4.273,0.455,4,854.123,4,3,4567,131.674,'Very Low'
4.545,3.273,0.091,4,854.123,4,3,4567,131.674,'Very Low'
6,6.818,4,4,854.123,4,3,1947,1947,'Very Low'
4.818,4.182,0.455,4,854.123,4,3,15388,15388,'Very Low'
3.818,4,0.455,4,854.123,4,3,4567,131.674,'Very Low'
4.182,3.636,0.364,4,854.123,4,3,15388,15388,'Very Low'
8.917,5.25,0.667,4,854.123,4,3,4567,131.674,'Very Low'
5.818,4.182,0.455,4,854.123,4,3,1947,1947,'Very Low'
5.56,4.162,0.639,4,854.123,4,3,15388,15388,'Very Low'
2.364,3.364,0.182,4,854.123,4,3,1947,1947,'Very Low'
2.5,3.167,0.25,4,854.123,4,3,4567,131.674,'Very Low'
3.455,2.636,0.273,4,854.123,4,3,1947,1947,'Very Low'
5.083,3.75,0.333,4,854.123,4,3,418.976,49.834,'Very Low'
5.727,4,0.364,4,854.123,4,3,15388,15388,'Very Low'
4.273,3.364,0.182,4,854.123,4,3,4567,131.674,'Very Low'
7.645,6.379,1.949,4,854.123,4,3,1027,1043,'Very Low'
4.091,4.727,0.455,4,854.123,4,3,1947,1947,'Very Low'
8.034,6.793,2.481,4,854.123,4,3,560.147,541.421,'Very Low'
9.417,6,4.583,4,854.123,4,3,4567,131.674,'Very Low'
6,5.818,3.182,4,854.123,4,3,4567,131.674,'Very Low'
11.183,9.92,8.532,4,854.123,4,3,253.324,154.711,'Very Low'
3.364,4.545,0.636,4,854.123,4,3,418.976,49.834,'Very Low'
4.818,4.091,0.545,4,854.123,4,3,4567,131.674,'Very Low'
4.833,4.833,0.667,4,854.123,4,3,4567,131.674,'Very Low'
3.182,4.091,0.455,4,854.123,4,3,4567,131.674,'Very Low'
10.364,7.182,1.455,4,854.123,4,3,1947,1947,'Very Low'
2.182,4.091,0.455,4,854.123,4,3,1947,1947,'Very Low'
3.667,2.083,0.167,4,236.802,4,3,117.469,1141,'Very Low'
53.734,51.948,48.952,4,236.802,4,3,8746,285.035,'Very Low'
4.203,3.055,0.517,4,236.802,4,3,72.887,1064,'Very Low'
5.545,3.455,1.364,4,236.802,4,3,117.469,1141,'Very Low'
4.455,3.182,0.636,4,236.802,4,3,117.469,1141,'Very Low'
1.417,2,0.083,4,236.802,4,3,117.469,1141,'Very Low'
4.667,4.083,0.333,4,236.802,4,3,117.469,1141,'Very Low'
4.833,2.5,0.417,4,236.802,4,3,117.469,1141,'Very Low'
17.258,15.103,11.59,4,236.802,4,3,30.105,514.044,'Very Low'
4.273,3.364,0.545,4,236.802,4,3,117.469,1141,'Very Low'
4.333,3.917,1,4,236.802,4,3,42.556,455.548,'Very Low'
16.1,14.72,11.528,4,236.802,4,3,30.105,514.044,'Very Low'
2.455,1.727,0.091,4,236.802,4,3,42.556,455.548,'Very Low'
4.417,2.75,0.333,4,236.802,4,3,117.469,1141,'Very Low'
3.818,2.273,0.182,4,236.802,4,3,117.469,1141,'Very Low'
5.417,4.5,1,4,236.802,4,3,204.073,951.612,'Very Low'
3.636,2.818,0.545,4,236.802,4,3,42.556,455.548,'Very Low'
3.273,2.273,0.364,4,236.802,4,3,42.556,455.548,'Very Low'
2.75,3.167,0.333,4,236.802,4,3,42.556,455.548,'Very Low'
2.727,3.818,0.455,4,236.802,4,3,42.556,455.548,'Very Low'
10.273,7.818,4.727,4,236.802,4,3,117.469,1141,'Very Low'
56.881,55.193,51.87,4,236.802,4,3,142.07,2030,'Very Low'
4.455,3.455,1.273,4,236.802,4,3,193.582,1964,'Very Low'
6.273,5.909,1.455,4,236.802,4,3,193.582,1964,'Very Low'
46.339,44.886,42,4,236.802,4,3,8746,285.035,'Very Low'
17.818,19.818,17.091,4,236.802,4,3,204.073,951.612,'Very Low'
4.667,2.333,0.333,4,236.802,4,3,193.582,1964,'Very Low'
9.091,5,0.909,4,236.802,4,3,117.469,1141,'Very Low'
4.166,3.173,0.557,4,236.802,4,3,72.887,1064,'Very Low'
2.167,1.917,0.25,4,236.802,4,3,42.556,455.548,'Very Low'
4.214,3.343,0.797,4,236.802,4,3,193.582,1964,'Very Low'
3.091,1.364,0.182,4,236.802,4,3,117.469,1141,'Very Low'
8,4.818,2.455,4,236.802,4,3,117.469,1141,'Very Low'
4.583,3.167,0.25,4,236.802,4,3,204.073,951.612,'Very Low'
2.636,1.727,0.182,4,236.802,4,3,117.469,1141,'Very Low'
2.636,1.727,0.182,4,236.802,4,3,117.469,1141,'Very Low'
7.75,3.417,0.667,4,236.802,4,3,117.469,1141,'Very Low'
9.667,7.75,5.417,4,236.802,4,3,42.556,455.548,'Very Low'
6.545,6.364,3.364,4,236.802,4,3,117.469,1141,'Very Low'
6.182,4.091,0.636,4,236.802,4,3,117.469,1141,'Very Low'
4.25,3.75,1.083,4,236.802,4,3,117.469,1141,'Very Low'
10.583,5,1,4,236.802,4,3,42.556,455.548,'Very Low'
4.909,3.545,0.545,4,236.802,4,3,117.469,1141,'Very Low'
3.167,3.167,0.667,4,236.802,4,3,42.556,455.548,'Very Low'
3,1.364,0.273,4,236.802,4,3,117.469,1141,'Very Low'
5.167,3.167,0.417,4,236.802,4,3,42.556,455.548,'Very Low'
3.727,2.818,0.364,4,236.802,4,3,42.556,455.548,'Very Low'
2.455,2.091,0.091,4,236.802,4,3,42.556,455.548,'Very Low'
4.909,4.545,1.182,4,236.802,4,3,42.556,455.548,'Very Low'
6.417,3.75,0.667,4,236.802,4,3,117.469,1141,'Very Low'
3.909,2.818,0.545,4,236.802,4,3,117.469,1141,'Very Low'
2.909,2.273,0.364,4,236.802,4,3,117.469,1141,'Very Low'
15.446,14.649,11.255,4,236.802,4,3,30.105,514.044,'Very Low'
4,3.182,0.182,4,236.802,4,3,42.556,455.548,'Very Low'
15.963,14.343,11.192,4,236.802,4,3,30.105,514.044,'Very Low'
2.333,3,0.917,4,236.802,4,3,42.556,455.548,'Very Low'
6,2.909,0.455,4,236.802,4,3,42.556,455.548,'Very Low'
32.299,30.642,27.561,4,236.802,4,3,8746,285.035,'Very Low'
2.667,2.417,0.583,4,236.802,4,3,117.469,1141,'Very Low'
1.25,1,0.167,4,236.802,4,3,42.556,455.548,'Very Low'
4.25,3.5,0.333,4,236.802,4,3,193.582,1964,'Very Low'
1.417,1.667,0.083,4,236.802,4,3,42.556,455.548,'Very Low'
2.091,1,0,4,236.802,4,3,117.469,1141,'Very Low'
1.364,1.273,0.182,4,236.802,4,3,204.073,951.612,'Very Low'
4.25,3.417,0.417,4,236.802,4,3,42.556,455.548,'Very Low'
3.727,3.818,0.636,4,236.802,4,3,117.469,1141,'Very Low'
6.833,6.583,3.167,4,236.802,4,3,42.556,455.548,'Very Low'
1.727,0.818,0,4,236.802,4,3,117.469,1141,'Very Low'
3.75,2.417,0.333,4,236.802,4,3,42.556,455.548,'Very Low'
15.485,14.585,11.077,4,236.802,4,3,30.105,514.044,'Very Low'
2.364,2,0.182,4,236.802,4,3,42.556,455.548,'Very Low'
3.364,2.273,0.182,4,236.802,4,3,204.073,951.612,'Very Low'
6.727,5.636,1.091,4,236.802,4,3,42.556,455.548,'Very Low'
8.455,6.636,1.909,4,236.802,4,3,117.469,1141,'Very Low'
4.455,3,0.273,4,236.802,4,3,42.556,455.548,'Very Low'
4.25,2.75,0.25,4,236.802,4,3,42.556,455.548,'Very Low'
3.5,2.917,0.25,4,236.802,4,3,42.556,455.548,'Very Low'
4.727,2.636,0.455,4,236.802,4,3,117.469,1141,'Very Low'
3.182,2.727,0.545,4,236.802,4,3,42.556,455.548,'Very Low'
2.636,3.364,0.909,4,236.802,4,3,42.556,455.548,'Very Low'
41.188,39.576,36.373,4,236.802,4,3,30.105,514.044,'Very Low'
3,2.182,0.273,4,236.802,4,3,117.469,1141,'Very Low'
2.667,1.667,0.083,4,236.802,4,3,204.073,951.612,'Very Low'
4.328,3.137,0.764,4,236.802,4,3,1962,193.356,'Very Low'
5.455,4,0.727,4,236.802,4,3,42.556,455.548,'Very Low'
24,22.909,19.273,4,236.802,4,3,204.073,951.612,'Very Low'
5.333,3.25,0.5,4,236.802,4,3,42.556,455.548,'Very Low'
10.636,9,6.273,4,236.802,4,3,42.556,455.548,'Very Low'
5.5,4.083,1.5,4,236.802,4,3,117.469,1141,'Very Low'
3.818,2.636,0.364,4,236.802,4,3,117.469,1141,'Very Low'
3.455,3.182,0.364,4,236.802,4,3,42.556,455.548,'Very Low'
4.273,2.545,0.273,4,236.802,4,3,117.469,1141,'Very Low'
59.506,58.686,55.845,4,236.802,4,3,142.07,2030,'Very Low'
3.818,3.636,0.273,4,236.802,4,3,42.556,455.548,'Very Low'
4.364,3.091,0.364,4,236.802,4,3,204.073,951.612,'Very Low'
3.083,2.083,0.167,4,236.802,4,3,193.582,1964,'Very Low'
7.636,4.909,0.909,4,236.802,4,3,117.469,1141,'Very Low'
3.917,3.083,0.417,4,236.802,4,3,42.556,455.548,'Very Low'
3.667,2.167,0.25,4,236.802,4,3,117.469,1141,'Very Low'
3.167,2.583,0.25,4,236.802,4,3,117.469,1141,'Very Low'
11.364,5.545,1.273,4,236.802,4,3,204.073,951.612,'Very Low'
15.395,14.576,11.21,4,236.802,4,3,30.105,514.044,'Very Low'
3.727,1.545,0.182,4,236.802,4,3,204.073,951.612,'Very Low'
5,2.818,0.818,4,236.802,4,3,117.469,1141,'Very Low'
3,3.909,1.091,4,236.802,4,3,117.469,1141,'Very Low'
13.182,9.818,4.909,4,236.802,4,3,117.469,1141,'Very Low'
3.455,3.636,0.727,4,236.802,4,3,193.582,1964,'Very Low'
4.364,2.182,0.182,4,236.802,4,3,117.469,1141,'Very Low'
8.417,5.167,0.75,4,236.802,4,3,42.556,455.548,'Very Low'
6.083,5.75,3.583,4,236.802,4,3,42.556,455.548,'Very Low'
56.288,54.775,52.114,4,236.802,4,3,142.07,2030,'Very Low'
2.273,2.364,0.091,4,236.802,4,3,42.556,455.548,'Very Low'
2.273,1.273,0.091,4,236.802,4,3,193.582,1964,'Very Low'
2.333,2.083,0.167,4,236.802,4,3,117.469,1141,'Very Low'
1.818,1.091,0.091,4,236.802,4,3,193.582,1964,'Very Low'
2.727,2,0.182,4,236.802,4,3,117.469,1141,'Very Low'
9.909,6.727,3,4,236.802,4,3,193.582,1964,'Very Low'
2.5,1.25,0.083,4,236.802,4,3,42.556,455.548,'Very Low'
54.496,53.864,51.026,4,236.802,4,3,321.398,2090,'Very Low'
4,2.904,0.522,4,236.802,4,3,1962,193.356,'Very Low'
3.727,2.727,0.182,4,236.802,4,3,42.556,455.548,'Very Low'
2,1.583,0.083,4,236.802,4,3,117.469,1141,'Very Low'
2.667,2.083,0.333,4,236.802,4,3,204.073,951.612,'Very Low'
7.667,5.833,1.333,4,236.802,4,3,204.073,951.612,'Very Low'
13.333,8.5,4.917,4,236.802,4,3,204.073,951.612,'Very Low'
1.455,1,0.091,4,236.802,4,3,42.556,455.548,'Very Low'
3,2.417,0.417,4,236.802,4,3,204.073,951.612,'Very Low'
3.472,2.79,0.517,4,236.802,4,3,72.887,1064,'Very Low'
19.25,21.083,18.417,4,236.802,4,3,117.469,1141,'Very Low'
3.917,2.083,0.25,4,236.802,4,3,42.556,455.548,'Very Low'
4.909,3.636,1.364,4,236.802,4,3,42.556,455.548,'Very Low'
9,6.909,2.182,4,236.802,4,3,117.469,1141,'Very Low'
6.364,2.909,0.364,4,236.802,4,3,42.556,455.548,'Very Low'
5.909,3.727,0.545,4,236.802,4,3,42.556,455.548,'Very Low'
5.273,3.818,0.727,4,236.802,4,3,42.556,455.548,'Very Low'
3.5,2.5,0.25,4,236.802,4,3,117.469,1141,'Very Low'
8.75,5.583,1,4,236.802,4,3,117.469,1141,'Very Low'
4.917,2.917,0.333,4,236.802,4,3,204.073,951.612,'Very Low'
2.455,0.909,0.091,4,236.802,4,3,193.582,1964,'Very Low'
2.636,3.818,0.182,4,236.802,4,3,117.469,1141,'Very Low'
6.818,3.636,0.636,4,236.802,4,3,117.469,1141,'Very Low'
4.091,3.455,0.273,4,236.802,4,3,204.073,951.612,'Very Low'
2.182,1.636,0.091,4,236.802,4,3,42.556,455.548,'Very Low'
3.75,1.833,0.25,4,236.802,4,3,117.469,1141,'Very Low'
3.727,2.775,0.45,4,236.802,4,3,1962,193.356,'Very Low'
0.818,1.636,0.727,4,236.802,4,3,204.073,951.612,'Very Low'
63.358,61.959,58.738,4,236.802,4,3,58.094,703.001,'Very Low'
9.091,5.455,2.455,4,236.802,4,3,42.556,455.548,'Very Low'
3.818,1.727,0.364,4,236.802,4,3,193.582,1964,'Very Low'
4.333,3.083,0.5,4,236.802,4,3,117.469,1141,'Very Low'
5.545,4.727,2.091,4,236.802,4,3,42.556,455.548,'Very Low'
5.364,3.545,0.364,4,236.802,4,3,42.556,455.548,'Very Low'
2.333,2.25,0.25,4,236.802,4,3,42.556,455.548,'Very Low'
1.917,1.167,0.167,4,236.802,4,3,117.469,1141,'Very Low'
2.583,1.917,0.25,4,236.802,4,3,42.556,455.548,'Very Low'
2.333,2.583,0.25,4,236.802,4,3,204.073,951.612,'Very Low'
10.417,8.917,5.333,4,236.802,4,3,117.469,1141,'Very Low'
3.75,4.333,2.333,4,236.802,4,3,204.073,951.612,'Very Low'
4.333,2.5,0.333,4,236.802,4,3,193.582,1964,'Very Low'
5.818,4.909,2.091,4,236.802,4,3,42.556,455.548,'Very Low'
58.299,57.369,54.583,4,236.802,4,3,321.398,2090,'Very Low'
0,0,0,4,236.802,4,3,204.073,951.612,'Very Low'
4.455,4.273,0.545,4,236.802,4,3,117.469,1141,'Very Low'
0.909,1.455,0,4,236.802,4,3,42.556,455.548,'Very Low'
2,1.273,0.091,4,236.802,4,3,117.469,1141,'Very Low'
4.364,3.091,0.364,4,236.802,4,3,42.556,455.548,'Very Low'
17.618,15.949,12.5,4,236.802,4,3,30.105,514.044,'Very Low'
3.167,2.5,0.333,4,236.802,4,3,42.556,455.548,'Very Low'
7.091,4.909,2.273,4,236.802,4,3,117.469,1141,'Very Low'
2.818,1.182,0.091,4,236.802,4,3,42.556,455.548,'Very Low'
1,1.083,0,4,236.802,4,3,117.469,1141,'Very Low'
1.75,2.333,0.333,4,236.802,4,3,117.469,1141,'Very Low'
2.545,2.091,0.091,4,236.802,4,3,117.469,1141,'Very Low'
2.545,2.273,0.273,4,236.802,4,3,42.556,455.548,'Very Low'
2.818,2.455,0.273,4,236.802,4,3,42.556,455.548,'Very Low'
6.091,4.273,1.182,4,236.802,4,3,42.556,455.548,'Very Low'
2.364,1.455,0.182,4,236.802,4,3,42.556,455.548,'Very Low'
9.636,7.727,4.364,4,236.802,4,3,117.469,1141,'Very Low'
8.636,5.182,0.727,4,236.802,4,3,42.556,455.548,'Very Low'
5.545,3.273,0.545,4,236.802,4,3,117.469,1141,'Very Low'
4.909,3.455,0.727,4,236.802,4,3,193.582,1964,'Very Low'
51.328,49.59,46.458,4,236.802,4,3,8746,285.035,'Very Low'
5.75,4.833,2.833,4,236.802,4,3,42.556,455.548,'Very Low'
2.727,2.091,0.182,4,236.802,4,3,117.469,1141,'Very Low'
2.167,2.083,0.167,4,236.802,4,3,42.556,455.548,'Very Low'
4.5,3.917,0.667,4,236.802,4,3,117.469,1141,'Very Low'
3.833,1.75,0.25,4,236.802,4,3,117.469,1141,'Very Low'
3.833,3.583,0.25,4,236.802,4,3,204.073,951.612,'Very Low'
3,2.273,0.091,4,236.802,4,3,193.582,1964,'Very Low'
5.455,4,1,4,236.802,4,3,193.582,1964,'Very Low'
12.818,10.273,8,4,236.802,4,3,117.469,1141,'Very Low'
3.636,2.545,0.273,4,236.802,4,3,204.073,951.612,'Very Low'
2.273,1.909,0.182,4,236.802,4,3,42.556,455.548,'Very Low'
2.364,2,0.091,4,236.802,4,3,42.556,455.548,'Very Low'
57.566,55.665,52.658,4,236.802,4,3,321.398,2090,'Very Low'
3.636,2.455,0.091,4,236.802,4,3,117.469,1141,'Very Low'
4.727,4.636,1,4,236.802,4,3,193.582,1964,'Very Low'
4.544,3.357,0.566,4,236.802,4,3,72.887,1064,'Very Low'
1.636,0.909,0,4,236.802,4,3,193.582,1964,'Very Low'
6.909,7.182,4.545,4,236.802,4,3,117.469,1141,'Very Low'
10.636,8.182,3.455,4,732.959,4,3,47.51,41.343,'Very Low'
3.455,5.091,3.636,4,732.959,4,3,53.364,79.332,'Very Low'
3.545,2.818,0.636,4,732.959,4,3,36.793,84.646,'Very Low'
0.818,0.636,0.091,4,732.959,4,3,47.51,41.343,'Very Low'
2,1.545,0.455,4,732.959,4,3,28.561,2.564,'Very Low'
4.167,1.833,0.25,4,732.959,4,3,47.51,41.343,'Very Low'
1,0.667,0,4,732.959,4,3,47.51,41.343,'Very Low'
6.455,6.182,2.727,4,732.959,4,3,28.561,2.564,'Very Low'
3.182,1.727,0.182,4,732.959,4,3,47.51,41.343,'Very Low'
9.417,6.5,3.5,4,732.959,4,3,28.561,2.564,'Very Low'
0.727,0.909,0,4,732.959,4,3,36.793,84.646,'Very Low'
0.364,0.545,0,4,732.959,4,3,47.51,41.343,'Very Low'
3.182,1.727,0.091,4,732.959,4,3,36.793,84.646,'Very Low'
4,4.182,1.818,4,732.959,4,3,36.793,84.646,'Very Low'
1.364,0.909,0,4,732.959,4,3,47.51,41.343,'Very Low'
4.545,3.818,0.545,4,732.959,4,3,28.561,2.564,'Very Low'
4,3.909,0.636,4,732.959,4,3,36.793,84.646,'Very Low'
1.25,1,0.083,4,732.959,4,3,47.51,41.343,'Very Low'
1.167,0.583,0.083,4,732.959,4,3,47.51,41.343,'Very Low'
5.545,3.273,0.818,4,732.959,4,3,36.793,84.646,'Very Low'
6.917,5.75,3.083,4,732.959,4,3,47.51,41.343,'Very Low'
3.417,2.5,0.5,4,732.959,4,3,36.793,84.646,'Very Low'
4.545,2.909,0.545,4,732.959,4,3,28.561,2.564,'Very Low'
5.909,8.727,8.364,4,732.959,4,3,53.364,79.332,'Very Low'
2.333,1.75,0.417,4,732.959,4,3,36.793,84.646,'Very Low'
6.727,4.818,1.636,4,732.959,4,3,36.793,84.646,'Very Low'
2.167,2.167,0.25,4,732.959,4,3,47.51,41.343,'Very Low'
3.835,2.827,0.684,4,732.959,4,3,181.616,1.025,'Very Low'
3,2.583,0.333,4,732.959,4,3,47.51,41.343,'Very Low'
0.273,0.727,0,4,732.959,4,3,47.51,41.343,'Very Low'
9.818,7.545,2.545,4,732.959,4,3,36.793,84.646,'Very Low'
13.273,9.182,7.909,4,732.959,4,3,47.51,41.343,'Very Low'
2,1.636,0.182,4,732.959,4,3,47.51,41.343,'Very Low'
6.364,6,1.273,4,732.959,4,3,53.364,79.332,'Very Low'
1.091,1.091,0.091,4,732.959,4,3,47.51,41.343,'Very Low'
1.545,1.545,0.091,4,732.959,4,3,47.51,41.343,'Very Low'
3.434,2.467,0.596,4,732.959,4,3,181.616,1.025,'Very Low'
1.333,2.667,1.417,4,732.959,4,3,36.793,84.646,'Very Low'
1.273,0.909,0,4,732.959,4,3,53.364,79.332,'Very Low'
1.083,1.083,0.083,4,732.959,4,3,36.793,84.646,'Very Low'
6.182,6.182,4.818,4,732.959,4,3,36.793,84.646,'Very Low'
7.091,5.818,2.455,4,732.959,4,3,36.793,84.646,'Very Low'
3.091,1.273,0.273,4,732.959,4,3,47.51,41.343,'Very Low'
3.727,1.636,0.273,4,732.959,4,3,36.793,84.646,'Very Low'
1.636,0.909,0.182,4,732.959,4,3,47.51,41.343,'Very Low'
1.25,0.917,0.083,4,732.959,4,3,36.793,84.646,'Very Low'
3.333,2.167,0.333,4,732.959,4,3,36.793,84.646,'Very Low'
1.083,1.5,0,4,732.959,4,3,47.51,41.343,'Very Low'
5.273,4.364,3.636,4,732.959,4,3,47.51,41.343,'Very Low'
7.727,4.909,2.364,4,732.959,4,3,53.364,79.332,'Very Low'
7,6.083,3.833,4,732.959,4,3,47.51,41.343,'Very Low'
1.417,1.083,0.167,4,732.959,4,3,47.51,41.343,'Very Low'
3.731,2.62,0.808,4,732.959,4,3,181.616,1.025,'Very Low'
5.455,5.545,3.091,4,732.959,4,3,47.51,41.343,'Very Low'
