Jobs_per_ 1Minute,Jobs_per_ 5 Minutes,Jobs_per_ 15Minutes,Mem capacity,Disk_capacity_GB,Num_of_CPU_Cores,CPU_speed_per_Core,Avg_Recieve_Kbps,Avg_Transmit_Kbps,Class_Name
6.75,7.583,6.333,4,491.775,4,3,663.673,2771,'Very Low'
11.182,9.364,8.636,4,491.775,4,3,663.673,2771,'Very Low'
15.636,15.545,13,4,491.775,4,3,663.673,2771,'Very Low'
9.583,8.667,7.667,4,491.775,4,3,663.673,2771,'Very Low'
12.273,9.909,5.091,4,491.775,4,3,663.673,2771,'Very Low'
4.455,5.636,3.818,4,491.775,4,3,663.673,2771,'Very Low'
10.364,9.818,8.273,4,491.775,4,3,663.673,2771,'Very Low'
10.909,8.636,5.818,4,491.775,4,3,663.673,2771,'Very Low'
8.909,7.636,5.545,4,491.775,4,3,663.673,2771,'Very Low'
11.545,9.273,8,4,491.775,4,3,663.673,2771,'Very Low'
15,25.833,30.5,4,491.775,4,3,663.673,2771,'Very Low'
11.727,10.636,8.818,4,491.775,4,3,663.673,2771,'Very Low'
10.667,12,9.75,4,491.775,4,3,663.673,2771,'Very Low'
19.909,14.818,11.364,4,491.775,4,3,663.673,2771,'Very Low'
24.455,17.455,12.818,4,491.775,4,3,663.673,2771,'Very Low'
10,9.5,7.75,4,491.775,4,3,663.673,2771,'Very Low'
11.364,8.455,2.727,4,491.775,4,3,663.673,2771,'Very Low'
11.273,7.727,6.273,4,491.775,4,3,663.673,2771,'Very Low'
10.5,11.083,8.833,4,491.775,4,3,663.673,2771,'Very Low'
18,14.636,9.818,4,491.775,4,3,663.673,2771,'Very Low'
11.818,11,9.455,4,491.775,4,3,663.673,2771,'Very Low'
19.333,16.167,13,4,491.775,4,3,663.673,2771,'Very Low'
11.909,10.364,8.545,4,491.775,4,3,663.673,2771,'Very Low'
10,8.364,7.182,4,491.775,4,3,663.673,2771,'Very Low'
9,7.833,4.083,4,491.775,4,3,663.673,2771,'Very Low'
10,9.091,7.182,4,491.775,4,3,663.673,2771,'Very Low'
12.364,9.545,6.455,4,491.775,4,3,663.673,2771,'Very Low'
7.091,8.364,7.455,4,491.775,4,3,663.673,2771,'Very Low'
13.333,13.167,9.75,4,491.775,4,3,663.673,2771,'Very Low'
19.091,16.273,12.909,4,491.775,4,3,663.673,2771,'Very Low'
9.091,8.545,7.636,4,491.775,4,3,663.673,2771,'Very Low'
13.417,19.167,24.25,4,491.775,4,3,663.673,2771,'Very Low'
29.273,22.273,14.182,4,491.775,4,3,663.673,2771,'Very Low'
10.818,9.636,8.364,4,491.775,4,3,663.673,2771,'Very Low'
17.667,18,16.25,4,491.775,4,3,663.673,2771,'Very Low'
13.455,11.273,9.636,4,491.775,4,3,663.673,2771,'Very Low'
13,13.75,10.75,4,491.775,4,3,663.673,2771,'Very Low'
11.091,10,8.545,4,491.775,4,3,663.673,2771,'Very Low'
14.818,11.364,9.273,4,491.775,4,3,663.673,2771,'Very Low'
14.917,21.583,23.833,4,491.775,4,3,663.673,2771,'Very Low'
38,23.818,15.455,4,491.775,4,3,663.673,2771,'Very Low'
11.909,9.545,8.091,4,491.775,4,3,663.673,2771,'Very Low'
15.833,15,11,4,491.775,4,3,663.673,2771,'Very Low'
6.909,8.455,7.545,4,491.775,4,3,663.673,2771,'Very Low'
9.182,8.273,6.909,4,491.775,4,3,663.673,2771,'Very Low'
9.636,9,7.818,4,491.775,4,3,663.673,2771,'Very Low'
8.167,10.667,8.917,4,491.775,4,3,663.673,2771,'Very Low'
13.273,9.727,7.818,4,491.775,4,3,663.673,2771,'Very Low'
6.25,6.917,5.167,4,491.775,4,3,663.673,2771,'Very Low'
11.909,8.455,7,4,491.775,4,3,663.673,2771,'Very Low'
6,8.455,8.273,4,491.775,4,3,663.673,2771,'Very Low'
13.364,11.545,9.727,4,491.775,4,3,10780,15434,'Very Low'
23.727,25.545,30.636,4,491.775,4,3,10780,15434,'Very Low'
32.417,26.667,17.75,4,491.775,4,3,10780,15434,'Very Low'
6.545,8.545,8,4,491.775,4,3,10780,15434,'Very Low'
9.182,8.182,3.909,4,491.775,4,3,10780,15434,'Very Low'
8.5,7.333,6.333,4,491.775,4,3,10780,15434,'Very Low'
10,10.727,9.091,4,491.775,4,3,10780,15434,'Very Low'
14.091,11,9,4,491.775,4,3,10780,15434,'Very Low'
11.909,11.818,9.182,4,491.775,4,3,10780,15434,'Very Low'
10.917,12.167,9.333,4,491.775,4,3,10780,15434,'Very Low'
17.364,12.455,9.636,4,491.775,4,3,10780,15434,'Very Low'
17.25,12.917,9.25,4,491.775,4,3,10780,15434,'Very Low'
7.818,7.909,7.182,4,491.775,4,3,10780,15434,'Very Low'
7.636,6.727,2.091,4,491.775,4,3,10780,15434,'Very Low'
12.083,8.583,4.083,4,491.775,4,3,10780,15434,'Very Low'
11.091,8.182,2.818,4,491.775,4,3,10780,15434,'Very Low'
5.273,6.545,5.545,4,491.775,4,3,10780,15434,'Very Low'
12,10.909,6.091,4,491.775,4,3,10780,15434,'Very Low'
9.25,7.333,1.583,4,491.775,4,3,10780,15434,'Very Low'
6.273,6.091,4.818,4,491.775,4,3,10780,15434,'Very Low'
14.091,11.091,8.818,4,491.775,4,3,10780,15434,'Very Low'
11.083,8.833,7.917,4,491.775,4,3,10780,15434,'Very Low'
22.455,25.636,30.273,4,491.775,4,3,10780,15434,'Very Low'
38.091,26.545,16.636,4,491.775,4,3,10780,15434,'Very Low'
10.083,8.083,7.75,4,491.775,4,3,10780,15434,'Very Low'
7.636,7.727,7.636,4,491.775,4,3,10780,15434,'Very Low'
17.727,12.909,10,4,491.775,4,3,10780,15434,'Very Low'
14.083,12.417,10.083,4,491.775,4,3,10780,15434,'Very Low'
15.091,14.273,10.182,4,491.775,4,3,10780,15434,'Very Low'
9.364,9.091,8.364,4,491.775,4,3,10780,15434,'Very Low'
9.5,11,8.833,4,491.775,4,3,10780,15434,'Very Low'
10.636,9.818,8.364,4,491.775,4,3,10780,15434,'Very Low'
16.455,12.818,10.182,4,491.775,4,3,10780,15434,'Very Low'
14.917,13.333,10.167,4,491.775,4,3,10780,15434,'Very Low'
10,12,11.455,4,491.775,4,3,10780,15434,'Very Low'
16.818,16.455,12.091,4,491.775,4,3,10780,15434,'Very Low'
13.083,10.333,4.917,4,491.775,4,3,10780,15434,'Very Low'
10,6.909,1.091,4,491.775,4,3,10780,15434,'Very Low'
7.727,6.727,5.909,4,491.775,4,3,10780,15434,'Very Low'
8.833,8.5,7.083,4,491.775,4,3,10780,15434,'Very Low'
7.909,7.727,2.455,4,491.775,4,3,10780,15434,'Very Low'
10,7.636,2.364,4,491.775,4,3,10780,15434,'Very Low'
7,6.167,4,4,491.775,4,3,10780,15434,'Very Low'
8,7.909,7.636,4,491.775,4,3,10780,15434,'Very Low'
13.545,12.364,9.545,4,491.775,4,3,10780,15434,'Very Low'
16.917,24.75,29,4,491.775,4,3,10780,15434,'Very Low'
28,22.818,12.273,4,491.775,4,3,10780,15434,'Very Low'
9.818,7.818,6.364,4,491.775,4,3,10780,15434,'Very Low'
8.5,9.083,8.333,4,491.775,4,3,10780,15434,'Very Low'
9.818,8.455,7.818,4,491.775,4,3,10780,15434,'Very Low'
12.182,10.636,9.364,4,491.775,4,3,10780,15434,'Very Low'
15.455,11,9.182,4,491.775,4,3,10780,15434,'Very Low'
11.167,11.333,9.25,4,491.775,4,3,10780,15434,'Very Low'
12.545,12.909,9.636,4,491.775,4,3,10780,15434,'Very Low'
8.818,8.818,8,4,491.775,4,3,10780,15434,'Very Low'
13.583,10.25,8.833,4,491.775,4,3,10780,15434,'Very Low'
13.636,12.545,9.273,4,491.775,4,3,10780,15434,'Very Low'
14.909,12.727,9.364,4,491.775,4,3,10780,15434,'Very Low'
11.833,9.917,8.75,4,491.775,4,3,10780,15434,'Very Low'
12.727,11.364,9.545,4,491.775,4,3,10780,15434,'Very Low'
10.636,11.182,8.364,4,491.775,4,3,10780,15434,'Very Low'
18.417,18,14.667,4,491.775,4,3,10780,15434,'Very Low'
13,10.364,8.909,4,491.775,4,3,10780,15434,'Very Low'
9.727,9.182,8,4,491.775,4,3,10780,15434,'Very Low'
5.333,6.917,4,4,491.775,4,3,10780,15434,'Very Low'
7.182,7.727,4.364,4,491.775,4,3,10780,15434,'Very Low'
6.273,6.091,3.455,4,491.775,4,3,10780,15434,'Very Low'
10.364,7.818,3.909,4,491.775,4,3,10780,15434,'Very Low'
10.333,8.083,6.75,4,491.775,4,3,10780,15434,'Very Low'
24.364,23.182,26.091,4,491.775,4,3,10780,15434,'Very Low'
30.545,26.364,16.273,4,491.775,4,3,10780,15434,'Very Low'
13.667,9.917,7.583,4,491.775,4,3,10780,15434,'Very Low'
12.818,8.727,7.273,4,491.775,4,3,10780,15434,'Very Low'
11.636,7.818,6.091,4,491.775,4,3,10780,15434,'Very Low'
15.583,13.25,10.083,4,491.775,4,3,10780,15434,'Very Low'
10.636,8.091,6.636,4,491.775,4,3,10780,15434,'Very Low'
9.182,8.364,7.636,4,491.775,4,3,10780,15434,'Very Low'
9.25,8.583,4.417,4,491.775,4,3,10780,15434,'Very Low'
10.273,7.182,1.909,4,491.775,4,3,10780,15434,'Very Low'
7.545,6.545,5.818,4,491.775,4,3,10780,15434,'Very Low'
9.833,11.083,9,4,491.775,4,3,10780,15434,'Very Low'
14.636,10.818,8.545,4,491.775,4,3,10780,15434,'Very Low'
12,7.909,6.091,4,491.775,4,3,10780,15434,'Very Low'
13.75,11.25,8.5,4,491.775,4,3,10780,15434,'Very Low'
9,8.636,8,4,491.775,4,3,10780,15434,'Very Low'
10.273,8.818,8.182,4,491.775,4,3,10780,15434,'Very Low'
8.667,9.167,8.083,4,491.775,4,3,10780,15434,'Very Low'
13.545,10.364,8.455,4,491.775,4,3,10780,15434,'Very Low'
7.917,9.083,6.75,4,491.775,4,3,10780,15434,'Very Low'
8,6.909,6.273,4,491.775,4,3,10780,15434,'Very Low'
15.182,10.182,8.182,4,491.775,4,3,10780,15434,'Very Low'
10,19.833,24.833,4,491.775,4,3,10780,15434,'Very Low'
28.091,20.909,10.545,4,491.775,4,3,10780,15434,'Very Low'
6.636,7.273,1.909,4,491.775,4,3,10780,15434,'Very Low'
8.25,7.167,6.25,4,491.775,4,3,10780,15434,'Very Low'
11.182,8.909,8.273,4,491.775,4,3,10780,15434,'Very Low'
14.273,13.818,11.273,4,491.775,4,3,10780,15434,'Very Low'
8.167,8.083,7.25,4,491.775,4,3,10780,15434,'Very Low'
7.909,8.182,8.182,4,491.775,4,3,10780,15434,'Very Low'
14.455,9.364,7.636,4,491.775,4,3,10780,15434,'Very Low'
6.917,7,5.667,4,491.775,4,3,10780,15434,'Very Low'
8.545,8.182,3.909,4,491.775,4,3,10780,15434,'Very Low'
7.909,6.818,6.818,4,491.775,4,3,10780,15434,'Very Low'
15,14.636,13.273,4,491.775,4,3,10780,15434,'Very Low'
11.636,8.545,5.818,4,491.775,4,3,10780,15434,'Very Low'
8.727,8.455,7.818,4,491.775,4,3,10780,15434,'Very Low'
9.917,9.167,7.5,4,491.775,4,3,10780,15434,'Very Low'
5.364,6.636,6.455,4,491.775,4,3,10780,15434,'Very Low'
14.545,12.545,9.182,4,491.775,4,3,10780,15434,'Very Low'
7.889,6.667,5.444,4,491.775,4,3,10780,15434,'Very Low'
8.25,8.417,6.25,4,491.775,4,3,10780,15434,'Very Low'
7.364,5.818,0.909,4,491.775,4,3,10780,15434,'Very Low'
11.364,7,3.455,4,491.775,4,3,10780,15434,'Very Low'
8.25,7.417,5.917,4,491.775,4,3,10780,15434,'Very Low'
13.273,16.455,21,4,491.775,4,3,10780,15434,'Very Low'
8.667,7.833,5.417,4,491.775,4,3,10780,15434,'Very Low'
7.818,7.182,6.455,4,491.775,4,3,10780,15434,'Very Low'
21.364,19.818,16.909,4,491.775,4,3,10780,15434,'Very Low'
20.273,13.636,10.636,4,491.775,4,3,10780,15434,'Very Low'
6.917,6.917,5.5,4,491.775,4,3,10780,15434,'Very Low'
44.25,46.75,36.75,4,491.775,4,3,10780,15434,'Very Low'
16.545,12.455,9.455,4,491.775,4,3,10780,15434,'Very Low'
9.833,11.667,9,4,491.775,4,3,10780,15434,'Very Low'
9.818,9,8.091,4,491.775,4,3,10780,15434,'Very Low'
11.091,9.545,6.545,4,491.775,4,3,10780,15434,'Very Low'
8.833,7.917,2.5,4,491.775,4,3,10780,15434,'Very Low'
7.455,6.727,2,4,491.775,4,3,10780,15434,'Very Low'
6.636,6.818,6.545,4,491.775,4,3,10780,15434,'Very Low'
11,11.583,9,4,491.775,4,3,10780,15434,'Very Low'
8.182,7.636,7.727,4,491.775,4,3,10780,15434,'Very Low'
6.455,7.636,7.727,4,491.775,4,3,10780,15434,'Very Low'
9.917,9.25,7.833,4,491.775,4,3,10780,15434,'Very Low'
11.727,8.455,8,4,491.775,4,3,10780,15434,'Very Low'
13,11.545,9.091,4,491.775,4,3,10780,15434,'Very Low'
17.75,24.667,27.583,4,491.775,4,3,10780,15434,'Very Low'
30.182,19.636,11.091,4,491.775,4,3,10780,15434,'Very Low'
8.818,7.545,6.909,4,491.775,4,3,10780,15434,'Very Low'
8.583,10.167,8.083,4,491.775,4,3,10780,15434,'Very Low'
12.273,7.727,6.182,4,491.775,4,3,10780,15434,'Very Low'
10.818,11.364,9.909,4,491.775,4,3,10780,15434,'Very Low'
7.333,8.583,6.75,4,491.775,4,3,10780,15434,'Very Low'
11,10.182,8.727,4,491.775,4,3,10780,15434,'Very Low'
10.727,9.545,8.091,4,491.775,4,3,10780,15434,'Very Low'
12.833,10.083,8.417,4,491.775,4,3,10780,15434,'Very Low'
16.818,15,10.636,4,491.775,4,3,10780,15434,'Very Low'
7.636,8.455,9.091,4,491.775,4,3,10780,15434,'Very Low'
18.818,18.182,15.091,4,491.775,4,3,10780,15434,'Very Low'
8.455,7.455,7.091,4,491.775,4,3,10780,15434,'Very Low'
12.636,9.909,7.818,4,491.775,4,3,10780,15434,'Very Low'
9.75,8.25,7.083,4,491.775,4,3,10780,15434,'Very Low'
10,8.182,7.455,4,491.775,4,3,10780,15434,'Very Low'
9,9.364,8.455,4,491.775,4,3,10780,15434,'Very Low'
6.375,7.875,6.875,4,491.775,4,3,10780,15434,'Very Low'
12.455,8,6.455,4,491.775,4,3,10780,15434,'Very Low'
10.364,10.818,9.091,4,491.775,4,3,10780,15434,'Very Low'
15.5,11.917,9.25,4,491.775,4,3,10780,15434,'Very Low'
10.455,9,8.545,4,491.775,4,3,10780,15434,'Very Low'
13.636,17.727,22.091,4,491.775,4,3,10780,15434,'Very Low'
26.333,22.5,10.833,4,491.775,4,3,10780,15434,'Very Low'
10.273,8.091,3.636,4,491.775,4,3,10780,15434,'Very Low'
5.818,5.909,6.364,4,491.775,4,3,10780,15434,'Very Low'
7.667,7.833,7.417,4,491.775,4,3,10780,15434,'Very Low'
15.182,14,10.909,4,491.775,4,3,10780,15434,'Very Low'
6,8.091,7.273,4,491.775,4,3,10780,15434,'Very Low'
10.5,12,9.917,4,491.775,4,3,10780,15434,'Very Low'
10.909,10.091,8.909,4,491.775,4,3,10780,15434,'Very Low'
11.273,10.182,8.636,4,491.775,4,3,10780,15434,'Very Low'
10,9.25,7.417,4,491.775,4,3,10780,15434,'Very Low'
13.545,9.909,7.909,4,491.775,4,3,10780,15434,'Very Low'
9.727,9.727,8.545,4,491.775,4,3,10780,15434,'Very Low'
10.417,10.167,8.167,4,491.775,4,3,10780,15434,'Very Low'
9.364,9.455,8.273,4,491.775,4,3,10780,15434,'Very Low'
14.455,10.364,8.545,4,491.775,4,3,10780,15434,'Very Low'
11.167,10,7.5,4,491.775,4,3,10780,15434,'Very Low'
7.091,7.909,5.182,4,491.775,4,3,10780,15434,'Very Low'
6.818,7.182,3.909,4,491.775,4,3,10780,15434,'Very Low'
4.5,5.917,1.25,4,491.775,4,3,10780,15434,'Very Low'
6.727,6.909,3.273,4,491.775,4,3,10780,15434,'Very Low'
8.909,7.091,6,4,491.775,4,3,10780,15434,'Very Low'
11,9,8.167,4,491.775,4,3,10780,15434,'Very Low'
13.273,9.091,8.182,4,491.775,4,3,10780,15434,'Very Low'
23.455,29.545,34.091,4,491.775,4,3,10780,15434,'Very Low'
6.818,6.818,1.182,4,491.775,4,3,10780,15434,'Very Low'
10.909,8.455,2.455,4,491.775,4,3,10780,15434,'Very Low'
6.455,6.455,3.818,4,491.775,4,3,10780,15434,'Very Low'
8.5,7,5.333,4,491.775,4,3,10780,15434,'Very Low'
15.364,10.182,8.818,4,491.775,4,3,10780,15434,'Very Low'
11,10.364,8.727,4,491.775,4,3,10780,15434,'Very Low'
14.167,10.417,9,4,491.775,4,3,10780,15434,'Very Low'
16.091,15.909,12.727,4,491.775,4,3,10780,15434,'Very Low'
10.917,9.667,8.5,4,491.775,4,3,10780,15434,'Very Low'
10.909,11.636,9.364,4,491.775,4,3,10780,15434,'Very Low'
12.818,9,7.182,4,491.775,4,3,10780,15434,'Very Low'
15.167,9.667,7.583,4,491.775,4,3,10780,15434,'Very Low'
8.818,9.818,9.727,4,491.775,4,3,10780,15434,'Very Low'
18.091,14.545,11.182,4,491.775,4,3,10780,15434,'Very Low'
8.167,8,6.917,4,491.775,4,3,10780,15434,'Very Low'
11.182,9.273,7.818,4,491.775,4,3,10780,15434,'Very Low'
11.455,9.909,8.364,4,491.775,4,3,10780,15434,'Very Low'
8.917,8.917,7.667,4,491.775,4,3,10780,15434,'Very Low'
8.182,7.545,7.273,4,491.775,4,3,10780,15434,'Very Low'
8.818,8,4.636,4,491.775,4,3,10780,15434,'Very Low'
21.545,27.727,31.636,4,491.775,4,3,10780,15434,'Very Low'
28.909,22.364,10.818,4,491.775,4,3,10780,15434,'Very Low'
11.417,7.083,4.167,4,491.775,4,3,10780,15434,'Very Low'
9.364,9.455,7.909,4,491.775,4,3,10780,15434,'Very Low'
12.364,9.909,8.545,4,491.775,4,3,10780,15434,'Very Low'
9.5,10.583,9.5,4,491.775,4,3,10780,15434,'Very Low'
6.545,7.455,7.727,4,491.775,4,3,10780,15434,'Very Low'
13.727,18.909,39.364,4,491.775,4,3,10780,15434,'Very Low'
191.25,209.833,228.75,4,491.775,4,3,10780,15434,'Very Low'
265.909,259.364,228.182,4,491.775,4,3,10780,15434,'Very Low'
69.636,51.091,28.909,4,491.775,4,3,10780,15434,'Very Low'
13.333,9.333,6.583,4,491.775,4,3,10780,15434,'Very Low'
13,9.909,7.909,4,491.775,4,3,10780,15434,'Very Low'
11.182,10.727,9,4,491.775,4,3,10780,15434,'Very Low'
19.583,11.417,9.167,4,491.775,4,3,10780,15434,'Very Low'
19.273,15.091,13,4,491.775,4,3,10780,15434,'Very Low'
13,8.5,7.5,4,491.775,4,3,10780,15434,'Very Low'
8.273,9,8.182,4,491.775,4,3,10780,15434,'Very Low'
11.364,9.727,7.455,4,491.775,4,3,10780,15434,'Very Low'
8.091,7.091,6.545,4,491.775,4,3,10780,15434,'Very Low'
10.583,8.75,7.75,4,491.775,4,3,10780,15434,'Very Low'
8.727,8.909,7.818,4,491.775,4,3,10780,15434,'Very Low'
11.333,11.417,8.917,4,491.775,4,3,10780,15434,'Very Low'
22.273,25.636,31.182,4,491.775,4,3,10780,15434,'Very Low'
5.909,6.909,6.364,4,491.775,4,3,10780,15434,'Very Low'
18.917,14.583,10,4,491.775,4,3,10780,15434,'Very Low'
3.364,6.091,5.455,4,491.775,4,3,10780,15434,'Very Low'
13,11,9.273,4,491.775,4,3,10780,15434,'Very Low'
16.167,11.333,9,4,491.775,4,3,10780,15434,'Very Low'
12.727,8.818,8.091,4,491.775,4,3,10780,15434,'Very Low'
13,12.636,7.182,4,491.775,4,3,10780,15434,'Very Low'
5.833,5.5,1.583,4,491.775,4,3,10780,15434,'Very Low'
8.455,8,7.273,4,491.775,4,3,10780,15434,'Very Low'
8.455,8.364,6.455,4,491.775,4,3,10780,15434,'Very Low'
10.583,9.917,7.75,4,491.775,4,3,10780,15434,'Very Low'
8.818,6.545,1.636,4,491.775,4,3,10780,15434,'Very Low'
13,7.417,4.333,4,491.775,4,3,10780,15434,'Very Low'
9.636,9.818,8.636,4,491.775,4,3,10780,15434,'Very Low'
10.818,10.727,8.818,4,491.775,4,3,10780,15434,'Very Low'
11.417,10.417,8.667,4,491.775,4,3,10780,15434,'Very Low'
12.091,12.182,7.818,4,491.775,4,3,10780,15434,'Very Low'
7.909,7.091,2.636,4,491.775,4,3,10780,15434,'Very Low'
6.167,6.5,5.25,4,491.775,4,3,10780,15434,'Very Low'
11.364,9.818,8.455,4,491.775,4,3,10780,15434,'Very Low'
12.909,9.273,7,4,491.775,4,3,10780,15434,'Very Low'
14.833,24,27.917,4,491.775,4,3,10780,15434,'Very Low'
31.818,21,13,4,491.775,4,3,10780,15434,'Very Low'
11.455,9.727,7.727,4,491.775,4,3,10780,15434,'Very Low'
8.167,7.25,1.833,4,491.775,4,3,10780,15434,'Very Low'
6.818,5.818,0.818,4,491.775,4,3,10780,15434,'Very Low'
7.545,6,1.636,4,491.775,4,3,10780,15434,'Very Low'
7,8,4.667,4,491.775,4,3,10780,15434,'Very Low'
6.364,6,3.818,4,491.775,4,3,10780,15434,'Very Low'
6.182,8.273,4.727,4,491.775,4,3,10780,15434,'Very Low'
10.833,7.167,2.917,4,491.775,4,3,10780,15434,'Very Low'
7,7.545,6.636,4,491.775,4,3,10780,15434,'Very Low'
10.182,10.545,8.455,4,491.775,4,3,10780,15434,'Very Low'
7.583,6.917,7.083,4,491.775,4,3,10780,15434,'Very Low'
10.545,13.909,11.091,4,491.775,4,3,10780,15434,'Very Low'
8.455,8.182,5.364,4,491.775,4,3,10780,15434,'Very Low'
8.917,7.333,6.5,4,491.775,4,3,10780,15434,'Very Low'
11,11.182,9.364,4,491.775,4,3,10780,15434,'Very Low'
7.818,7.909,5.364,4,491.775,4,3,10780,15434,'Very Low'
10.083,8.25,7.167,4,491.775,4,3,10780,15434,'Very Low'
8.727,7.273,6.818,4,491.775,4,3,10780,15434,'Very Low'
7,6.75,1.75,4,491.775,4,3,10780,15434,'Very Low'
5.727,6.364,5.091,4,491.775,4,3,10780,15434,'Very Low'
11.727,11,9.364,4,491.775,4,3,10780,15434,'Very Low'
18,25.25,28.333,4,491.775,4,3,10780,15434,'Very Low'
24.909,18.909,9.545,4,491.775,4,3,10780,15434,'Very Low'
10.545,8.273,3,4,491.775,4,3,10780,15434,'Very Low'
7.917,6,3.167,4,491.775,4,3,10780,15434,'Very Low'
6.909,8.636,7.909,4,491.775,4,3,10780,15434,'Very Low'
12.182,9.818,8.636,4,491.775,4,3,10780,15434,'Very Low'
11.167,8.083,5.083,4,491.775,4,3,10780,15434,'Very Low'
7.545,7.909,6.818,4,491.775,4,3,10780,15434,'Very Low'
14.273,10.818,9.091,4,491.775,4,3,10780,15434,'Very Low'
12,9.273,8.273,4,491.775,4,3,10780,15434,'Very Low'
7.917,10.25,9,4,491.775,4,3,10780,15434,'Very Low'
7.182,8.545,7.545,4,491.775,4,3,10780,15434,'Very Low'
11.583,10,8.167,4,491.775,4,3,10780,15434,'Very Low'
5.818,7.727,5.909,4,491.775,4,3,10780,15434,'Very Low'
5.909,5.727,2.545,4,491.775,4,3,10780,15434,'Very Low'
9.333,8.25,7.333,4,491.775,4,3,10780,15434,'Very Low'
12.727,11.818,9.727,4,491.775,4,3,10780,15434,'Very Low'
10.727,9.364,8.273,4,491.775,4,3,10780,15434,'Very Low'
6.917,9.333,7.083,4,491.775,4,3,10780,15434,'Very Low'
7.545,7,5.455,4,491.775,4,3,10780,15434,'Very Low'
8.182,10.818,9.182,4,491.775,4,3,10780,15434,'Very Low'
33.182,21.727,13.364,4,491.775,4,3,10780,15434,'Very Low'
8.455,8.364,3.273,4,491.775,4,3,10780,15434,'Very Low'
9,6.417,5.25,4,491.775,4,3,10780,15434,'Very Low'
9.909,9,8.182,4,491.775,4,3,10780,15434,'Very Low'
14.818,10.182,8.273,4,491.775,4,3,10780,15434,'Very Low'
7.917,7.667,7.333,4,491.775,4,3,10780,15434,'Very Low'
17.727,12.273,9.545,4,491.775,4,3,10780,15434,'Very Low'
13.545,13.364,10.818,4,491.775,4,3,10780,15434,'Very Low'
10.5,10.583,8.417,4,491.775,4,3,10780,15434,'Very Low'
8.727,9.818,8.636,4,491.775,4,3,10780,15434,'Very Low'
12.364,13.909,11.364,4,491.775,4,3,10780,15434,'Very Low'
16.667,15.25,12.833,4,491.775,4,3,10780,15434,'Very Low'
11.818,10.182,7.727,4,491.775,4,3,10780,15434,'Very Low'
10.727,9.636,8.182,4,491.775,4,3,10780,15434,'Very Low'
14.333,11.417,9.083,4,491.775,4,3,10780,15434,'Very Low'
8.636,8.909,7.636,4,491.775,4,3,10780,15434,'Very Low'
7,7.636,6.273,4,491.775,4,3,10780,15434,'Very Low'
12.583,10.083,6.917,4,491.775,4,3,10780,15434,'Very Low'
9.182,6.455,1.182,4,491.775,4,3,10780,15434,'Very Low'
9.636,7.364,4,4,491.775,4,3,10780,15434,'Very Low'
8.167,6.917,4.5,4,491.775,4,3,10780,15434,'Very Low'
6.545,9.909,8.636,4,491.775,4,3,10780,15434,'Very Low'
8.818,9.909,8.545,4,491.775,4,3,10780,15434,'Very Low'
24.667,31.083,35,4,491.775,4,3,10780,15434,'Very Low'
25,21.091,13.727,4,491.775,4,3,10780,15434,'Very Low'
10.75,11.333,8.667,4,491.775,4,3,10780,15434,'Very Low'
7.273,7.455,4.273,4,491.775,4,3,10780,15434,'Very Low'
6.909,7.273,7,4,491.775,4,3,10780,15434,'Very Low'
7.583,7.5,7.333,4,491.775,4,3,10780,15434,'Very Low'
15.364,13.727,11.273,4,491.775,4,3,10780,15434,'Very Low'
16.273,15,11.455,4,491.775,4,3,10780,15434,'Very Low'
9.167,7.917,7.167,4,491.775,4,3,10780,15434,'Very Low'
8.636,9.727,8.545,4,491.775,4,3,10780,15434,'Very Low'
11.818,10.273,8.909,4,491.775,4,3,10780,15434,'Very Low'
16,15.583,13.917,4,491.775,4,3,10780,15434,'Very Low'
24.727,16.545,11.273,4,491.775,4,3,10780,15434,'Very Low'
10.417,10.25,8.417,4,491.775,4,3,10780,15434,'Very Low'
7.727,7.727,7.545,4,491.775,4,3,10780,15434,'Very Low'
12.364,9.091,7.545,4,491.775,4,3,10780,15434,'Very Low'
11.25,9.75,8,4,491.775,4,3,10780,15434,'Very Low'
10.545,9.273,7.727,4,491.775,4,3,10780,15434,'Very Low'
18.364,14.091,10.091,4,491.775,4,3,10780,15434,'Very Low'
18.5,12.417,9,4,491.775,4,3,10780,15434,'Very Low'
6.818,7.091,3.182,4,491.775,4,3,10780,15434,'Very Low'
8.636,7.091,4.455,4,491.775,4,3,10780,15434,'Very Low'
44.333,42.833,43.833,4,491.775,4,3,10780,15434,'Very Low'
36.364,20.455,9.727,4,491.775,4,3,10780,15434,'Very Low'
9.545,7.182,4.727,4,491.775,4,3,10780,15434,'Very Low'
5.75,8.917,8.167,4,491.775,4,3,10780,15434,'Very Low'
8.455,9.182,7.909,4,491.775,4,3,10780,15434,'Very Low'
8.818,8.818,8.364,4,491.775,4,3,10780,15434,'Very Low'
18.75,13.917,9.917,4,491.775,4,3,10780,15434,'Very Low'
11.182,10.545,8.818,4,491.775,4,3,10780,15434,'Very Low'
17.455,13.727,10.091,4,491.775,4,3,10780,15434,'Very Low'
9.917,12.083,10.083,4,491.775,4,3,10780,15434,'Very Low'
9.545,11.545,9.091,4,491.775,4,3,10780,15434,'Very Low'
16.818,13.091,9.545,4,491.775,4,3,10780,15434,'Very Low'
14,13.5,9.917,4,491.775,4,3,10780,15434,'Very Low'
13,13,9.727,4,491.775,4,3,10780,15434,'Very Low'
14.636,11.455,9.182,4,491.775,4,3,10780,15434,'Very Low'
